Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Lawrence McCutcheon,2TM,RB,30,14,1,1,2,12,0,0,52,254,4.88,3,9,76,8.44,1,4,,4,,,53,62.5,67.5,58.0,,73,
Mike Renfro,HOU,WR,25,16,16,0,0,0,0,0,1,12,12.00,0,35,459,13.11,1,0,,1,,,53,88.1,91.1,70.6,,56,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Wilson,HOU,FB,26,16,16,0,0,0,0,0,66,257,3.89,1,30,170,5.67,1,2,,2,,,53,82.7,89.7,67.7,,75,
Brian Baschnagel,CHI,WR,26,16,15,0,0,0,0,0,0,0,,0,28,396,14.14,2,0,,2,,,52,79.6,82.6,65.6,,58,
Derrick Gaffney,NYJ,WR,25,13,5,0,0,0,0,0,0,0,,0,24,397,16.54,2,0,,2,,,52,75.7,78.7,63.7,,57,
Victor Hicks,RAM,TE,23,16,14,0,0,0,0,0,1,19,19.00,0,23,318,13.83,3,0,,3,,,52,74.7,77.7,63.2,,19,
Wayne Wilson,NOR,FB,23,15,7,0,0,0,0,0,63,188,2.98,1,31,241,7.77,1,3,,2,,,52,82.9,90.4,67.4,,76,
Rich Caster,HOU,TE,32,16,0,0,0,0,0,0,0,0,,0,27,341,12.63,3,1,,3,,,51,78.1,81.6,64.6,,20,
Isaac Hagins,TAM,WR,26,16,14,0,0,0,0,0,3,24,8.00,0,23,364,15.83,2,0,,2,,,51,73.8,76.8,62.3,,59,
Tom Mullady,NYG,TE,23,16,3,0,0,0,0,0,0,0,,0,28,391,13.96,2,0,,2,,,51,79.1,82.1,65.1,,21,
Butch Johnson,DAL,WR,26,16,1,0,0,0,0,0,0,0,,0,19,263,13.84,4,0,,4,,,50,69.3,72.3,59.8,,60,
Doug Marsh,STL,TE,22,16,16,0,0,0,0,0,0,0,,0,22,269,12.23,4,1,,4,,,50,71.9,75.4,60.9,,22,
Ricky Feacher,CLE,WR,26,16,0,0,0,0,0,0,0,0,,0,10,244,24.40,4,0,,4,,,48,58.4,61.4,53.4,,61,
Cleveland Franklin,BAL,FB,25,13,13,0,0,0,0,0,83,264,3.18,2,14,112,8.00,0,2,,2,,,48,61.6,68.6,54.6,,77,
Bob Griese,MIA,QB,35,5,3,61,100,790,6,4,1,0,0.00,0,0,0,,0,1,,0,,,47,46.6,54.1,50.6,,32,
David Hill,DET,TE,26,16,16,0,0,0,0,0,0,0,,0,39,424,10.87,1,1,,1,,,47,86.4,89.9,66.9,,23,
Andy Johnson,NWE,RB,28,16,0,0,0,0,0,0,11,26,2.36,0,24,259,10.79,3,0,,3,,,47,70.5,73.5,58.5,,78,
Horace Belton,KAN,RB,25,14,4,0,0,0,0,0,68,273,4.01,2,5,94,18.80,0,3,,2,,,46,50.7,55.2,48.2,,79,
Brooks Williams,NOR,TE,26,12,6,0,0,0,0,0,0,0,,0,26,351,13.50,2,1,,2,,,46,72.1,75.6,59.1,,24,
Archie Griffin,CIN,RB,26,15,7,0,0,0,0,0,85,260,3.06,0,28,196,7.00,0,1,,0,,,45,72.6,79.1,58.6,,82,
Billy Johnson,HOU,WR,28,16,7,0,0,0,0,0,2,1,0.50,0,31,343,11.06,2,1,,2,,,45,76.4,79.9,60.9,,62,
Roosevelt Leaks,BUF,RB,27,16,0,0,0,0,0,0,67,219,3.27,2,8,57,7.13,1,1,,3,,,45,52.6,56.1,48.6,,83,
Rob Lytle,DEN,RB,26,16,0,0,0,0,0,0,57,223,3.91,1,18,177,9.83,0,1,,1,,,45,63.0,69.5,54.0,,80,
Arnold Morgado,KAN,FB,28,11,0,0,0,0,0,0,47,120,2.55,4,5,27,5.40,1,0,,5,,,45,49.7,52.7,47.2,,81,
Leon Perry,NYG,RB,23,10,4,0,0,0,0,0,59,272,4.61,1,8,84,10.50,1,3,,2,,,45,52.6,57.1,48.6,,84,
Charle Young,SFO,TE,29,16,15,0,0,0,0,0,0,0,,0,29,325,11.21,2,0,,2,,,45,73.5,76.5,59.0,,25,
Tom Newton,NYJ,RB,26,16,4,0,0,0,0,0,59,299,5.07,0,20,144,7.20,0,0,,0,,,44,64.3,70.3,54.3,,85,
Wesley Walker,NYJ,WR,25,10,7,0,0,0,0,0,0,0,,0,18,376,20.89,1,0,,1,,,44,61.6,64.6,52.6,,63,
James Hadnot,KAN,FB,23,13,5,0,0,0,0,0,76,244,3.21,2,15,97,6.47,0,4,,2,,,42,57.1,62.1,49.6,,86,
Dan Pastorini,OAK,QB,31,5,5,66,130,932,5,8,4,24,6.00,0,0,0,,0,3,,0,,,41,40.7,53.2,48.7,,33,
Terry Robiskie,MIA,FB,26,8,5,0,0,0,0,0,78,250,3.21,2,13,60,4.62,0,2,,2,,,41,54.0,58.0,47.5,,87,
Robin Earl,CHI,TE,25,16,13,0,0,0,0,0,0,0,,0,18,223,12.39,3,0,,3,,,40,58.3,61.3,49.3,,26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Sawyer,SEA,TE,27,16,16,0,0,0,0,0,0,0,,0,36,410,11.39,0,1,,0,,,40,76.0,79.5,58.0,,27,
Jeff Moore,SEA,RB,24,14,2,0,0,0,0,0,60,202,3.37,0,25,231,9.24,0,4,,0,,,39,64.3,72.3,51.8,,88,
Don Woods,2TM,RB,29,12,5,1,2,6,0,0,54,239,4.43,0,20,171,8.55,0,2,,0,,,39,59.2,66.2,49.2,,89,
Matt Robinson,DEN,QB,25,14,7,78,162,942,2,12,21,47,2.24,3,0,0,,0,6,,3,,,38,38.4,56.4,50.4,,34,
Steve Atkins,GNB,RB,24,9,3,0,0,0,0,0,67,216,3.22,1,7,47,6.71,1,1,,2,,,37,44.3,47.8,40.8,,90,
Randy Burke,BAL,WR,25,10,0,0,0,0,0,0,0,0,,0,14,185,13.21,3,0,,3,,,37,50.5,53.5,43.5,,66,
Mike Friede,2TM,WR,23,11,4,0,0,0,0,0,0,0,,0,22,371,16.86,0,0,,0,,,37,59.1,62.1,48.1,,64,
Willard Harrell,STL,RB,28,16,0,0,0,0,0,0,42,170,4.05,3,9,52,5.78,0,3,,3,,,37,46.2,50.7,41.7,,91,
Don Hasselbeck,NWE,TE,25,16,2,0,0,0,0,0,0,0,,0,8,130,16.25,4,0,,4,,,37,45.0,48.0,41.0,,29,
Bill Kenney,KAN,QB,25,3,3,37,69,542,5,2,8,8,1.00,0,0,0,,0,1,,0,,,37,37.5,43.0,39.5,,35,
Pat McInally,CIN,WR,27,16,6,0,0,0,0,0,1,0,0.00,0,18,269,14.94,2,2,,2,,,37,54.9,58.9,45.9,,65,
Jay Saldi,DAL,TE,26,16,3,0,0,0,0,0,0,0,,0,25,311,12.44,1,0,,1,,,37,62.1,65.1,49.6,,28,
Marvin Sims,BAL,FB,23,16,3,0,0,0,0,0,54,186,3.44,2,9,64,7.11,0,0,,2,,,37,46.0,49.0,41.5,,92,
Horace Ivory,NWE,RB,26,14,0,0,0,0,0,0,42,111,2.64,2,12,95,7.92,0,3,,3,,,36,47.6,52.1,41.6,,93,
Johnny Perkins,NYG,WR,27,6,5,0,0,0,0,0,0,0,,0,14,193,13.79,3,1,,3,,,36,50.3,53.8,43.3,,67,
Bennie Cunningham,PIT,TE,26,15,1,0,0,0,0,0,0,0,,0,18,232,12.89,2,0,,2,,,35,53.2,56.2,44.2,,31,
Horace King,DET,RB,27,16,0,0,0,0,0,0,18,57,3.17,1,19,184,9.68,1,1,,2,,,35,54.1,57.6,44.6,,94,
John Spagnola,PHI,TE,23,16,5,0,0,0,0,0,0,0,,0,18,193,10.72,3,2,,3,,,35,53.3,57.3,44.3,,30,
Rickey Claitt,WAS,RB,23,15,1,0,0,0,0,0,57,215,3.77,1,3,34,11.33,1,3,,2,,,34,36.9,41.4,35.4,,96,
Ike Forte,WAS,RB,26,12,0,0,0,0,0,0,30,51,1.70,1,15,174,11.60,1,1,,2,,,34,48.5,52.0,41.0,,98,
Preston Pearson,DAL,RB,35,11,0,0,0,0,0,0,3,6,2.00,0,20,213,10.65,2,0,,2,,,34,53.9,56.9,43.9,,97,
Mickey Shuler,NYJ,TE,24,16,9,0,0,0,0,0,0,0,,0,22,226,10.27,2,1,,2,,,34,55.6,59.1,44.6,,32,
Ray Williams,DET,RB,22,6,1,0,0,0,0,0,2,17,8.50,1,10,146,14.60,1,0,,3,,,34,44.3,47.3,39.3,,95,
Nick Giaquinto,MIA,RB,25,16,0,0,0,0,0,0,5,16,3.20,0,24,192,8.00,1,0,,2,,,33,56.8,59.8,44.8,,99,
Roland Hooks,BUF,RB,27,16,0,0,0,0,0,0,25,118,4.72,1,23,179,7.78,0,3,,1,,,33,55.7,63.2,44.2,,100,
Calvin Sweeney,PIT,WR,25,15,0,0,0,0,0,0,0,0,,0,12,282,23.50,1,1,,1,,,33,45.2,48.7,39.2,,68,
Bob Fisher,CHI,TE,22,16,2,0,0,0,0,0,0,0,,0,12,203,16.92,2,0,,2,,,32,44.3,47.3,38.3,,33,
Terdell Middleton,GNB,RB,25,13,0,0,0,0,0,0,56,155,2.77,2,13,59,4.54,0,1,,2,,,32,45.4,48.9,38.9,,101,
Cleo Miller,CLE,RB,28,16,0,0,0,0,0,0,28,139,4.96,3,2,8,4.00,0,2,,3,,,31,32.7,36.7,31.7,,102,
Don Warren,WAS,TE,24,13,12,0,0,0,0,0,0,0,,0,31,323,10.42,0,1,,0,,,31,62.3,65.8,46.8,,34,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerome Barkum,NYJ,TE,30,16,11,0,0,0,0,0,0,0,,0,13,244,18.77,1,0,,1,,,30,43.4,46.4,36.9,,35,
Ronnie Coleman,HOU,RB,29,14,0,0,0,0,0,0,14,82,5.86,1,16,168,10.50,0,1,,1,,,30,46.0,49.5,38.0,,104,
Scott Fitzkee,PHI,WR,23,7,0,0,0,0,0,0,1,15,15.00,0,6,169,28.17,2,0,,2,,,30,36.4,39.4,33.4,,69,
Eason Ramson,SFO,TE,24,16,3,0,0,0,0,0,2,-2,-1.00,0,21,179,8.52,2,0,,2,,,30,50.7,53.7,40.2,,36,
Mosi Tatupu,NWE,RB,25,16,0,0,0,0,0,0,33,97,2.94,3,4,27,6.75,0,0,,3,,,30,34.4,34.4,32.4,,103,
Steve Dils,MIN,QB,25,16,1,32,51,352,3,0,3,26,8.67,0,0,0,,0,0,,0,,,29,28.7,31.7,28.7,,36,
Randy Grossman,PIT,TE,28,15,15,0,0,0,0,0,0,0,,0,23,293,12.74,0,0,,0,,,29,52.3,55.3,40.8,,37,
Buddy Hardeman,WAS,RB,26,15,1,0,1,0,0,0,40,132,3.30,0,16,178,11.13,0,2,,0,,,29,45.0,52.0,37.0,,105,
Danny Pittman,NYG,WR,22,11,6,0,0,0,0,0,1,-7,-7.00,0,25,308,12.32,0,1,,0,,,29,54.1,57.6,41.6,,70,
Woody Bennett,2TM,RB,25,14,3,0,0,0,0,0,46,200,4.35,0,3,26,8.67,1,2,,1,,,27,29.6,33.6,28.1,,107,
Scott Brunner,NYG,QB,23,16,3,52,112,610,4,6,10,18,1.80,0,0,0,,0,3,,0,,,27,27.2,37.7,33.2,,37,
Bruce Hardy,MIA,WR,24,16,12,0,0,0,0,0,0,0,,0,19,159,8.37,2,1,,2,,,27,45.9,49.4,36.4,,71,
Steve Howell,MIA,FB,24,16,8,0,0,0,0,0,60,206,3.43,1,5,38,7.60,0,3,,1,,,27,32.4,36.9,29.9,,106,
Jimmy Cefalo,MIA,WR,24,16,4,0,0,0,0,0,0,0,,0,11,199,18.09,1,0,,1,,,26,36.9,39.9,31.4,,73,
Mike Hogan,2TM,RB,26,13,4,0,0,0,0,0,34,90,2.65,2,5,46,9.20,0,0,,2,,,26,30.6,30.6,28.1,,108,
Steve Kreider,CIN,WR,22,16,0,0,1,0,0,0,0,0,,0,17,272,16.00,0,1,,0,,,26,43.2,46.7,34.7,,72,
John Stallworth,PIT,WR,28,3,2,0,0,0,0,0,0,0,,0,9,197,21.89,1,0,,1,,,26,34.7,37.7,30.2,,74,
Cliff Stoudt,PIT,QB,25,6,1,32,60,493,2,2,9,35,3.89,0,0,0,,0,1,,0,,,26,26.2,31.7,28.2,,38,
Jon Keyworth,DEN,FB,30,10,3,0,0,0,0,0,38,127,3.34,1,15,87,5.80,0,2,,1,,,25,40.4,44.4,32.9,,109,
Bo Matthews,NYG,FB,29,15,7,0,0,0,0,0,64,180,2.81,0,19,86,4.53,0,2,,0,,,25,43.6,47.6,34.1,,111,
Mike Phipps,CHI,QB,33,7,6,61,122,630,2,9,15,38,2.53,2,0,0,,0,6,,2,,,25,25.0,40.0,34.0,,39,
Gary Shirk,NYG,TE,30,16,14,0,0,0,0,0,0,0,,0,21,211,10.05,1,2,,1,,,25,46.1,50.1,35.6,,38,
Deacon Turner,CIN,RB,25,12,1,0,0,0,0,0,30,130,4.33,0,12,73,6.08,1,1,,1,,,25,37.3,40.8,31.3,,110,
Reuben Gant,BUF,TE,28,16,11,0,0,0,0,0,0,0,,0,12,181,15.08,1,0,,1,,,24,36.1,39.1,30.1,,39,
Perry Harrington,PHI,RB,22,14,1,0,0,0,0,0,32,166,5.19,1,3,24,8.00,0,1,,1,,,24,27.0,30.5,25.5,,113,
Timmy Newsome,DAL,RB,22,16,1,0,0,0,0,0,25,79,3.16,2,4,43,10.75,0,0,,2,,,24,28.2,28.2,26.2,,112,
Greg McCrary,SDG,TE,28,16,10,0,0,0,0,0,0,0,,0,11,106,9.64,2,0,,2,,,23,33.6,36.6,28.1,,41,
Jeff Moore,RAM,WR,23,14,0,0,0,0,0,0,0,0,,0,10,168,16.80,1,0,,1,,,23,32.8,35.8,27.8,,77,
Steve Raible,SEA,WR,26,16,0,0,0,0,0,0,0,0,,0,16,232,14.50,0,0,,0,,,23,39.2,42.2,31.2,,76,
Tony Samuels,2TM,TE,26,10,7,0,0,0,0,0,0,0,,0,8,110,13.75,2,0,,2,,,23,31.0,34.0,27.0,,40,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Siani,BAL,WR,30,10,1,0,0,0,0,0,0,0,,0,9,174,19.33,1,0,,1,,,23,32.4,35.4,27.9,,75,
Sherman Smith,SEA,RB,26,3,2,0,0,0,0,0,23,94,4.09,0,6,72,12.00,1,0,,1,,,23,28.6,28.6,25.6,,115,
Dave Williams,CHI,RB,26,16,3,0,0,0,0,0,26,57,2.19,0,22,132,6.00,0,2,,1,,,23,44.9,48.9,33.9,,114,
Chuck Foreman,NWE,RB,30,16,0,0,0,0,0,0,23,63,2.74,1,14,99,7.07,0,0,,1,,,22,36.2,36.2,29.2,,116,
Greg Landry,BAL,QB,34,16,1,24,47,275,2,3,7,26,3.71,1,0,0,,0,0,,1,,,22,21.6,24.6,24.6,,40,
Bob Tucker,MIN,TE,35,16,13,0,0,0,0,0,0,0,,0,15,173,11.53,1,1,,1,,,22,37.3,40.8,29.8,,42,
Keith Wright,CLE,WR,24,12,0,0,0,0,0,0,0,0,,0,3,62,20.67,3,2,,3,,,22,25.2,26.2,23.7,,78,
Rodney Parker,PHI,WR,27,8,0,0,0,0,0,0,0,0,,0,9,148,16.44,1,0,,1,,,21,29.8,32.8,25.3,,79,
Johnny Davis,TAM,FB,24,14,6,0,0,0,0,0,39,130,3.33,1,4,17,4.25,0,1,,1,,,20,23.7,27.2,21.7,,118,
Tony Davis,TAM,RB,27,15,2,0,0,0,0,0,5,24,4.80,0,12,115,9.58,1,0,,1,,,20,31.9,34.9,25.9,,117,
Larry Hardy,NOR,TE,24,16,3,0,0,0,0,0,0,0,,0,13,197,15.15,0,0,,0,,,20,32.7,35.7,26.2,,44,
Ronnie Lee,MIA,TE,24,16,13,0,0,0,0,0,0,0,,0,7,83,11.86,2,0,,2,,,20,27.3,27.3,23.8,,43,
Morris Bradshaw,OAK,WR,28,16,0,0,0,0,0,0,0,0,,0,6,132,22.00,1,0,,1,,,19,25.2,28.2,22.2,,81,
Russell Davis,PIT,RB,24,14,2,0,0,0,0,0,33,132,4.00,1,0,0,,0,0,,1,,,19,19.2,22.2,19.2,,119,
Bobby Jones,NYJ,WR,25,15,5,0,0,0,0,0,0,0,,0,14,193,13.79,0,0,,0,,,19,33.3,36.3,26.3,,80,
Allan Clark,NWE,RB,23,11,0,0,0,0,0,0,9,56,6.22,1,0,0,,0,0,,2,,,18,17.6,17.6,17.6,,121,
Robert Miller,MIN,RB,27,16,0,0,0,0,0,0,27,98,3.63,1,10,19,1.90,0,0,,1,,,18,27.7,27.7,22.7,,120,
Willis Adams,CLE,WR,24,16,0,0,0,0,0,0,2,7,3.50,0,8,165,20.63,0,0,,0,,,17,25.2,28.2,21.2,,82,
Al Dixon,KAN,TE,26,12,0,0,0,0,0,0,0,0,,0,7,115,16.43,1,1,,1,,,17,23.5,27.0,20.0,,45,
Derrick Jensen,OAK,RB,24,16,1,0,0,0,0,0,14,30,2.14,0,7,87,12.43,0,1,,1,,,17,23.7,24.2,20.2,,122,
Terry LeCount,MIN,WR,24,16,0,0,0,0,0,0,0,0,,0,13,168,12.92,0,0,,0,,,17,29.8,32.8,23.3,,83,
Dave Stief,STL,WR,24,16,2,0,0,0,0,0,0,0,,0,16,165,10.31,0,0,,0,,,17,32.5,35.5,24.5,,84,
James Owens,SFO,WR,25,14,6,0,0,0,0,0,0,0,,0,9,133,14.78,0,3,,1,,,16,25.3,29.8,20.8,,85,
Wendell Tyler,RAM,RB,25,4,4,0,0,0,0,0,30,157,5.23,0,2,8,4.00,0,1,,0,,,16,17.5,21.0,16.5,,123,
Willie McClendon,CHI,RB,23,16,0,0,0,0,0,0,10,88,8.80,1,0,0,,0,0,,1,,,15,14.8,14.8,14.8,,124,
John McDaniel,WAS,WR,29,10,6,0,0,0,0,0,0,0,,0,14,154,11.00,0,0,,0,,,15,29.4,32.4,22.4,,86,
Joe Rose,MIA,TE,23,16,0,0,0,0,0,0,0,0,,0,13,149,11.46,0,0,,0,,,15,27.9,30.9,21.4,,46,
Steve Watson,DEN,WR,23,16,1,0,0,0,0,0,0,0,,0,6,146,24.33,0,0,,0,,,15,20.6,23.6,17.6,,87,
Walt Arnold,RAM,TE,22,16,0,0,0,0,0,0,0,0,,0,5,75,15.00,1,0,,1,,,14,18.5,18.5,16.0,,49,
M.L. Harris,CIN,TE,26,12,0,0,0,0,0,0,1,0,0.00,0,10,137,13.70,0,0,,0,,,14,23.7,26.7,18.7,,48,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Obradovich,TAM,TE,27,16,1,0,0,0,0,0,0,0,,0,11,152,13.82,0,1,,0,,,14,25.2,28.7,19.7,,47,
Mike Shumann,TAM,WR,25,6,0,0,0,0,0,0,0,0,,0,4,75,18.75,1,0,,1,,,14,17.5,17.5,15.5,,88,
Eddie Hill,RAM,RB,23,7,1,0,0,0,0,0,39,120,3.08,0,4,29,7.25,0,2,,0,,,13,16.9,20.9,14.9,,126,
Doug Paschal,MIN,RB,22,16,0,0,0,0,0,0,15,53,3.53,1,2,18,9.00,0,0,,1,,,13,15.1,15.1,14.1,,125,
Bobby Scott,NOR,QB,31,5,0,16,33,200,2,1,0,0,,0,0,0,,0,1,,0,,,13,13.0,14.5,14.0,,41,
Rick Walker,WAS,TE,25,15,4,0,0,0,0,0,1,-8,-8.00,0,10,88,8.80,1,1,,1,,,13,23.0,23.5,18.0,,50,
Rick Berns,TAM,RB,24,16,2,0,0,0,0,0,39,131,3.36,0,1,6,6.00,0,2,,0,,,12,12.7,16.7,12.2,,129,
Larry Brinson,SEA,RB,26,7,0,0,0,0,0,0,16,57,3.56,1,1,9,9.00,0,1,,1,,,12,12.6,13.1,12.1,,130,
James Jones,DAL,RB,22,16,0,0,0,0,0,0,41,135,3.29,0,5,39,7.80,0,5,,0,,,12,17.4,22.9,14.9,,127,
Rick Kane,DET,RB,26,16,0,0,0,0,0,0,31,125,4.03,0,5,26,5.20,0,3,,0,,,12,17.1,21.6,14.6,,128,
Derrick Ramsey,OAK,TE,24,16,0,0,0,0,0,0,0,0,,0,5,117,23.40,0,0,,0,,,12,16.7,19.7,14.2,,51,
Jesse Thompson,DET,WR,24,11,2,0,0,0,0,0,1,-4,-4.00,0,11,137,12.45,0,1,,0,,,12,23.3,26.8,17.8,,89,
Elmer Bailey,MIA,WR,23,14,0,0,0,0,0,0,0,0,,0,4,105,26.25,0,0,,0,,,11,14.5,17.5,12.5,,93,
Mark Bell,STL,WR,23,11,0,0,0,0,0,0,0,0,,0,8,123,15.38,0,1,,0,,,11,19.3,22.8,15.3,,90,
Glenn Carano,DAL,QB,25,3,0,5,12,69,2,0,4,6,1.50,0,0,0,,0,0,,0,,,11,11.4,11.4,11.4,,42,
Chris Combs,STL,TE,22,16,0,0,0,0,0,0,0,0,,0,2,52,26.00,1,0,,1,,,11,13.2,13.2,12.2,,52,
Paul Darby,NYJ,WR,24,8,0,0,0,0,0,0,1,15,15.00,0,3,48,16.00,1,1,,1,,,11,14.3,14.8,12.8,,91,
Alvin Garrett,NYG,RB,24,15,0,0,0,0,0,0,9,31,3.44,0,5,69,13.80,1,5,,1,,,11,16.0,18.5,13.5,,131,
Ron Jessie,BUF,WR,32,16,3,0,0,0,0,0,1,-9,-9.00,0,4,56,14.00,1,0,,1,,,11,14.7,14.7,12.7,,92,
Carlos Carson,KAN,WR,22,16,1,0,0,0,0,0,2,41,20.50,0,5,68,13.60,0,1,,0,,,10,14.9,15.4,12.4,,94,
Ron Cassidy,GNB,WR,23,15,1,0,0,0,0,0,0,0,,0,5,109,21.80,0,1,,0,,,10,14.9,18.4,12.4,,95,
Bill Larson,2TM,TE,27,11,0,0,0,0,0,0,0,0,,0,5,44,8.80,1,0,,1,,,10,15.4,15.4,12.9,,53,
Matt Suhey,CHI,RB,22,16,1,0,0,0,0,0,22,45,2.05,0,7,60,8.57,0,1,,0,,,10,16.5,17.0,13.0,,132,
Hank Bauer,SDG,RB,26,16,0,0,0,0,0,0,10,34,3.40,1,0,0,,0,0,,1,,,9,9.4,9.4,9.4,,133,
Ken Burrough,HOU,WR,32,2,0,0,0,0,0,0,0,0,,0,4,91,22.75,0,0,,0,,,9,13.1,13.1,11.1,,96,
Gary Davis,TAM,RB,26,15,2,0,0,0,0,0,7,21,3.00,0,9,79,8.78,0,1,,0,,,9,18.0,18.5,13.5,,134,
Ron Egloff,DEN,TE,25,16,4,0,0,0,0,0,0,0,,0,6,85,14.17,0,0,,0,,,9,14.5,14.5,11.5,,54,
John Floyd,SDG,WR,24,15,0,0,0,0,0,0,0,0,,0,1,31,31.00,1,0,,1,,,9,10.1,10.1,9.6,,97,
James Mayberry,ATL,RB,23,16,0,0,0,0,0,0,18,88,4.89,0,3,1,0.33,0,0,,0,,,9,11.9,11.9,10.4,,135,
Carlos Pennywell,NWE,WR,24,11,0,0,0,0,0,0,0,0,,0,4,31,7.75,1,0,,1,,,9,13.1,13.1,11.1,,98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bubba Garcia,KAN,WR,23,5,0,0,0,0,0,0,0,0,,0,3,27,9.00,1,1,,1,,,8,10.7,11.2,9.2,,100,
Kris Haines,CHI,WR,23,16,1,0,0,0,0,0,0,0,,0,4,83,20.75,0,0,,0,,,8,12.3,12.3,10.3,,99,
Harlan Huckleby,GNB,RB,23,16,0,0,0,0,0,0,6,11,1.83,1,3,11,3.67,0,0,,1,,,8,11.2,11.2,9.7,,136,
Mike Strachan,NOR,RB,27,3,2,0,0,0,0,0,20,41,2.05,0,5,60,12.00,0,2,,0,,,8,13.1,14.1,10.6,,137,
Doug Cosbie,DAL,TE,24,16,0,0,0,0,0,0,0,0,,0,2,11,5.50,1,0,,1,,,7,9.1,9.1,8.1,,55,
Earl Gant,KAN,RB,23,4,0,0,0,0,0,0,9,32,3.56,0,9,68,7.56,0,3,,0,,,7,16.0,17.5,11.5,,139,
Fred Nixon,GNB,WR,22,15,0,0,0,0,0,0,0,0,,0,4,78,19.50,0,1,,0,,,7,10.8,11.3,8.8,,102,
Lou Piccone,BUF,WR,31,9,0,0,0,0,0,0,0,0,,0,7,82,11.71,0,1,,0,,,7,14.2,14.7,10.7,,101,
John Skibinski,CHI,RB,25,16,0,0,0,0,0,0,13,54,4.15,0,5,18,3.60,0,0,,0,,,7,12.2,12.2,9.7,,138,
Mike Williams,KAN,TE,23,16,11,0,0,0,0,0,0,0,,0,2,9,4.50,1,0,,1,,,7,8.9,8.9,7.9,,56,
Todd Christensen,OAK,TE,24,16,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,1,,,6,6.0,6.0,6.0,,57,
Phil Francis,SFO,RB,23,5,1,0,0,0,0,0,7,36,5.14,0,3,23,7.67,0,0,,0,,,6,8.9,8.9,7.4,,142,
Kenny Harrison,WAS,WR,27,9,0,0,0,0,0,0,2,-11,-5.50,0,8,66,8.25,0,0,,0,,,6,13.5,13.5,9.5,,106,
Wally Henry,PHI,WR,26,7,0,0,0,0,0,0,0,0,,0,4,68,17.00,0,1,,0,,,6,9.8,10.3,7.8,,104,
Terry Miller,BUF,RB,24,15,0,0,0,0,0,0,12,35,2.92,0,3,25,8.33,0,0,,0,,,6,9.0,9.0,7.5,,141,
Joe Pisarcik,PHI,QB,28,9,0,15,22,187,0,0,3,-3,-1.00,0,0,0,,0,1,,0,,,6,6.2,6.7,6.2,,43,
Stan Rome,KAN,WR,24,10,0,0,0,0,0,0,0,0,,0,3,58,19.33,0,0,,0,,,6,8.8,8.8,7.3,,105,
Ray Strong,ATL,RB,24,16,0,0,0,0,0,0,6,42,7.00,1,0,0,,0,4,,1,,,6,6.2,8.2,6.2,,140,
Don Westbrook,NWE,WR,27,14,0,0,0,0,0,0,0,0,,0,4,60,15.00,0,0,,0,,,6,10.0,10.0,8.0,,103,
Sam Adkins,SEA,QB,25,4,0,10,23,136,1,3,6,18,3.00,0,0,0,,0,0,,0,,,5,5.2,8.2,8.2,,45,
Dan Manucci,BUF,QB,23,2,0,5,6,64,0,0,3,29,9.67,0,0,0,,0,0,,0,,,5,5.5,5.5,5.5,,44,
Ron Smith,SDG,WR,24,15,0,0,0,0,0,0,0,0,,0,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,107,
Don Strock,MIA,QB,30,16,2,30,62,313,1,5,1,-3,-3.00,0,0,0,,0,1,,0,,,5,5.2,13.7,10.2,,46,
Duke Fergerson,BUF,WR,26,9,0,0,0,0,0,0,0,0,,0,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,108,
Jessie Green,SEA,WR,26,11,0,0,0,0,0,0,0,0,,0,4,47,11.75,0,1,,0,,,4,7.7,8.2,5.7,,109,
Al Hunter,SEA,RB,25,9,0,0,0,0,0,0,9,14,1.56,0,3,40,13.33,0,1,,0,,,4,7.4,7.9,5.9,,143,
Mike Levenseller,CIN,WR,24,8,0,0,0,0,0,0,1,6,6.00,0,2,30,15.00,0,0,,0,,,4,5.6,5.6,4.6,,111,
Rich Martini,OAK,WR,25,16,1,0,0,0,0,0,0,0,,0,1,36,36.00,0,0,,0,,,4,4.6,4.6,4.1,,112,
Lydell Mitchell,RAM,RB,31,2,0,0,0,0,0,0,7,16,2.29,0,2,21,10.50,0,0,,0,,,4,5.7,5.7,4.7,,144,
Larry Mucker,TAM,WR,26,7,0,0,0,0,0,0,0,0,,0,2,37,18.50,0,0,,0,,,4,5.7,5.7,4.7,,110,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Corbett,CIN,TE,25,4,0,0,0,0,0,0,0,0,,0,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,58,
